,cell,lon,lat,month,decend,sum,geometry
276,55,-51.625,-10.625,9,1,11.29394891526964,POINT (-5746868.712202748 -1189607.393152863)
277,55,-51.625,-10.625,9,2,19.768918567233616,POINT (-5746868.712202748 -1189607.393152863)
278,55,-51.625,-10.625,9,3,31.387982686360676,POINT (-5746868.712202748 -1189607.393152863)
279,55,-51.625,-10.625,10,1,42.38934241400825,POINT (-5746868.712202748 -1189607.393152863)
280,55,-51.625,-10.625,10,2,51.79388512505425,POINT (-5746868.712202748 -1189607.393152863)
281,55,-51.625,-10.625,10,3,75.83351135253906,POINT (-5746868.712202748 -1189607.393152863)
282,56,-51.375,-10.625,9,1,9.97418146663242,POINT (-5719038.83950443 -1189607.393152863)
283,56,-51.375,-10.625,9,2,17.30760743882921,POINT (-5719038.83950443 -1189607.393152863)
284,56,-51.375,-10.625,9,3,28.87663894229465,POINT (-5719038.83950443 -1189607.393152863)
285,56,-51.375,-10.625,10,1,40.08114324675666,POINT (-5719038.83950443 -1189607.393152863)
286,56,-51.375,-10.625,10,2,49.22730500168271,POINT (-5719038.83950443 -1189607.393152863)
287,56,-51.375,-10.625,10,3,74.55010138617621,POINT (-5719038.83950443 -1189607.393152863)
288,57,-51.125,-10.625,9,1,9.514155202441746,POINT (-5691208.966806111 -1189607.393152863)
289,57,-51.125,-10.625,9,2,15.4634641011556,POINT (-5691208.966806111 -1189607.393152863)
290,57,-51.125,-10.625,9,3,26.61817502975464,POINT (-5691208.966806111 -1189607.393152863)
291,57,-51.125,-10.625,10,1,39.648036850823296,POINT (-5691208.966806111 -1189607.393152863)
292,57,-51.125,-10.625,10,2,47.93716261121962,POINT (-5691208.966806111 -1189607.393152863)
293,57,-51.125,-10.625,10,3,72.80266666412354,POINT (-5691208.966806111 -1189607.393152863)
294,58,-50.875,-10.625,9,1,8.899364948272705,POINT (-5663379.094107794 -1189607.393152863)
295,58,-50.875,-10.625,9,2,14.340324931674534,POINT (-5663379.094107794 -1189607.393152863)
296,58,-50.875,-10.625,9,3,24.90424765480889,POINT (-5663379.094107794 -1189607.393152863)
297,58,-50.875,-10.625,10,1,37.973112305005394,POINT (-5663379.094107794 -1189607.393152863)
298,58,-50.875,-10.625,10,2,45.70528984069824,POINT (-5663379.094107794 -1189607.393152863)
299,58,-50.875,-10.625,10,3,71.75510703192816,POINT (-5663379.094107794 -1189607.393152863)
300,59,-50.625,-10.625,9,1,8.588148487938774,POINT (-5635549.221409474 -1189607.393152863)
301,59,-50.625,-10.625,9,2,13.899537404378256,POINT (-5635549.221409474 -1189607.393152863)
302,59,-50.625,-10.625,9,3,23.819501399993896,POINT (-5635549.221409474 -1189607.393152863)
303,59,-50.625,-10.625,10,1,36.524727212058174,POINT (-5635549.221409474 -1189607.393152863)
304,59,-50.625,-10.625,10,2,46.35244915220473,POINT (-5635549.221409474 -1189607.393152863)
305,59,-50.625,-10.625,10,3,68.44424295425415,POINT (-5635549.221409474 -1189607.393152863)
306,63,-53.375,-10.875,9,1,12.380282402038574,POINT (-5941677.821090977 -1217934.417530921)
307,63,-53.375,-10.875,9,2,26.517309453752304,POINT (-5941677.821090977 -1217934.417530921)
308,63,-53.375,-10.875,9,3,36.33192549811469,POINT (-5941677.821090977 -1217934.417530921)
309,63,-53.375,-10.875,10,1,45.563589096069336,POINT (-5941677.821090977 -1217934.417530921)
310,63,-53.375,-10.875,10,2,57.01052040523953,POINT (-5941677.821090977 -1217934.417530921)
311,63,-53.375,-10.875,10,3,70.72572739919026,POINT (-5941677.821090977 -1217934.417530921)
312,64,-53.125,-10.875,9,1,14.799242655436197,POINT (-5913847.948392658 -1217934.417530921)
313,64,-53.125,-10.875,9,2,27.342303938335842,POINT (-5913847.948392658 -1217934.417530921)
314,64,-53.125,-10.875,9,3,37.83544413248698,POINT (-5913847.948392658 -1217934.417530921)
315,64,-53.125,-10.875,10,1,49.061723563406204,POINT (-5913847.948392658 -1217934.417530921)
316,64,-53.125,-10.875,10,2,58.211107359992134,POINT (-5913847.948392658 -1217934.417530921)
317,64,-53.125,-10.875,10,3,78.25113545523749,POINT (-5913847.948392658 -1217934.417530921)
318,65,-52.875,-10.875,9,1,14.727705107794868,POINT (-5886018.07569434 -1217934.417530921)
319,65,-52.875,-10.875,9,2,28.18274392022027,POINT (-5886018.07569434 -1217934.417530921)
320,65,-52.875,-10.875,9,3,37.90128665500217,POINT (-5886018.07569434 -1217934.417530921)
321,65,-52.875,-10.875,10,1,49.716764556037056,POINT (-5886018.07569434 -1217934.417530921)
322,65,-52.875,-10.875,10,2,56.675611919826935,POINT (-5886018.07569434 -1217934.417530921)
323,65,-52.875,-10.875,10,3,78.53204727172852,POINT (-5886018.07569434 -1217934.417530921)
324,66,-52.625,-10.875,9,1,15.231544918484158,POINT (-5858188.202996022 -1217934.417530921)
325,66,-52.625,-10.875,9,2,27.083813137478298,POINT (-5858188.202996022 -1217934.417530921)
326,66,-52.625,-10.875,9,3,38.07094428274367,POINT (-5858188.202996022 -1217934.417530921)
327,66,-52.625,-10.875,10,1,48.26877933078342,POINT (-5858188.202996022 -1217934.417530921)
328,66,-52.625,-10.875,10,2,54.480193032158745,POINT (-5858188.202996022 -1217934.417530921)
329,66,-52.625,-10.875,10,3,80.8465649286906,POINT (-5858188.202996022 -1217934.417530921)
330,67,-52.375,-10.875,9,1,14.159924825032553,POINT (-5830358.330297703 -1217934.417530921)
331,67,-52.375,-10.875,9,2,25.810782538519966,POINT (-5830358.330297703 -1217934.417530921)
332,67,-52.375,-10.875,9,3,36.26858891381158,POINT (-5830358.330297703 -1217934.417530921)
333,67,-52.375,-10.875,10,1,46.27195697360568,POINT (-5830358.330297703 -1217934.417530921)
334,67,-52.375,-10.875,10,2,54.31698332892524,POINT (-5830358.330297703 -1217934.417530921)
335,67,-52.375,-10.875,10,3,78.86788241068523,POINT (-5830358.330297703 -1217934.417530921)
336,68,-52.125,-10.875,9,1,13.461581786473593,POINT (-5802528.457599385 -1217934.417530921)
337,68,-52.125,-10.875,9,2,23.10505379570855,POINT (-5802528.457599385 -1217934.417530921)
338,68,-52.125,-10.875,9,3,33.9574744966295,POINT (-5802528.457599385 -1217934.417530921)
339,68,-52.125,-10.875,10,1,44.459845860799156,POINT (-5802528.457599385 -1217934.417530921)
340,68,-52.125,-10.875,10,2,52.80796771579318,POINT (-5802528.457599385 -1217934.417530921)
341,68,-52.125,-10.875,10,3,79.45387204488118,POINT (-5802528.457599385 -1217934.417530921)
342,69,-51.875,-10.875,9,1,12.175261815388998,POINT (-5774698.584901066 -1217934.417530921)
343,69,-51.875,-10.875,9,2,20.244081497192383,POINT (-5774698.584901066 -1217934.417530921)
344,69,-51.875,-10.875,9,3,33.60698625776503,POINT (-5774698.584901066 -1217934.417530921)
345,69,-51.875,-10.875,10,1,43.101852628919815,POINT (-5774698.584901066 -1217934.417530921)
346,69,-51.875,-10.875,10,2,51.41116078694662,POINT (-5774698.584901066 -1217934.417530921)
347,69,-51.875,-10.875,10,3,80.93121931287978,POINT (-5774698.584901066 -1217934.417530921)
348,70,-51.625,-10.875,9,1,10.74016163084242,POINT (-5746868.712202748 -1217934.417530921)
349,70,-51.625,-10.875,9,2,18.368591520521377,POINT (-5746868.712202748 -1217934.417530921)
350,70,-51.625,-10.875,9,3,31.38711166381836,POINT (-5746868.712202748 -1217934.417530921)
351,70,-51.625,-10.875,10,1,42.05855867597792,POINT (-5746868.712202748 -1217934.417530921)
352,70,-51.625,-10.875,10,2,49.31412304772271,POINT (-5746868.712202748 -1217934.417530921)
353,70,-51.625,-10.875,10,3,79.1564942465888,POINT (-5746868.712202748 -1217934.417530921)
354,71,-51.375,-10.875,9,1,9.541937404208714,POINT (-5719038.83950443 -1217934.417530921)
355,71,-51.375,-10.875,9,2,16.62410036722819,POINT (-5719038.83950443 -1217934.417530921)
356,71,-51.375,-10.875,9,3,28.90044954087999,POINT (-5719038.83950443 -1217934.417530921)
357,71,-51.375,-10.875,10,1,38.98400402069092,POINT (-5719038.83950443 -1217934.417530921)
358,71,-51.375,-10.875,10,2,47.88781483968099,POINT (-5719038.83950443 -1217934.417530921)
359,71,-51.375,-10.875,10,3,76.45328043566809,POINT (-5719038.83950443 -1217934.417530921)
360,72,-51.125,-10.875,9,1,9.102873113420275,POINT (-5691208.966806111 -1217934.417530921)
361,72,-51.125,-10.875,9,2,14.832424216800266,POINT (-5691208.966806111 -1217934.417530921)
362,72,-51.125,-10.875,9,3,26.40443992614746,POINT (-5691208.966806111 -1217934.417530921)
363,72,-51.125,-10.875,10,1,37.1189572347535,POINT (-5691208.966806111 -1217934.417530921)
364,72,-51.125,-10.875,10,2,47.596834368175934,POINT (-5691208.966806111 -1217934.417530921)
365,72,-51.125,-10.875,10,3,74.18282589647505,POINT (-5691208.966806111 -1217934.417530921)
366,73,-50.875,-10.875,9,1,7.9150698979695635,POINT (-5663379.094107794 -1217934.417530921)
367,73,-50.875,-10.875,9,2,13.635771963331434,POINT (-5663379.094107794 -1217934.417530921)
368,73,-50.875,-10.875,9,3,25.416829427083332,POINT (-5663379.094107794 -1217934.417530921)
369,73,-50.875,-10.875,10,1,35.47957340876261,POINT (-5663379.094107794 -1217934.417530921)
370,73,-50.875,-10.875,10,2,46.46222056282891,POINT (-5663379.094107794 -1217934.417530921)
371,73,-50.875,-10.875,10,3,73.43424457973904,POINT (-5663379.094107794 -1217934.417530921)
372,74,-50.625,-10.875,9,1,8.584556102752686,POINT (-5635549.221409474 -1217934.417530921)
373,74,-50.625,-10.875,9,2,13.689814249674479,POINT (-5635549.221409474 -1217934.417530921)
374,74,-50.625,-10.875,9,3,23.890100479125977,POINT (-5635549.221409474 -1217934.417530921)
375,74,-50.625,-10.875,10,1,36.16220580206977,POINT (-5635549.221409474 -1217934.417530921)
376,74,-50.625,-10.875,10,2,46.363453255759346,POINT (-5635549.221409474 -1217934.417530921)
377,74,-50.625,-10.875,10,3,70.19298850165472,POINT (-5635549.221409474 -1217934.417530921)
378,78,-53.375,-11.125,9,1,12.73176219728258,POINT (-5941677.821090977 -1246285.197656648)
379,78,-53.375,-11.125,9,2,25.581534266471863,POINT (-5941677.821090977 -1246285.197656648)
380,78,-53.375,-11.125,9,3,35.248399098714195,POINT (-5941677.821090977 -1246285.197656648)
381,78,-53.375,-11.125,10,1,45.817973613739014,POINT (-5941677.821090977 -1246285.197656648)
382,78,-53.375,-11.125,10,2,56.75125516123242,POINT (-5941677.821090977 -1246285.197656648)
383,78,-53.375,-11.125,10,3,74.38576655917697,POINT (-5941677.821090977 -1246285.197656648)
384,79,-53.125,-11.125,9,1,14.585818396674263,POINT (-5913847.948392658 -1246285.197656648)
385,79,-53.125,-11.125,9,2,26.531199375788372,POINT (-5913847.948392658 -1246285.197656648)
386,79,-53.125,-11.125,9,3,37.03248723347982,POINT (-5913847.948392658 -1246285.197656648)
387,79,-53.125,-11.125,10,1,47.90918095906576,POINT (-5913847.948392658 -1246285.197656648)
388,79,-53.125,-11.125,10,2,57.323723263210724,POINT (-5913847.948392658 -1246285.197656648)
389,79,-53.125,-11.125,10,3,78.88720448811848,POINT (-5913847.948392658 -1246285.197656648)
390,80,-52.875,-11.125,9,1,14.631543106502956,POINT (-5886018.07569434 -1246285.197656648)
391,80,-52.875,-11.125,9,2,28.016430536905926,POINT (-5886018.07569434 -1246285.197656648)
392,80,-52.875,-11.125,9,3,37.01108402676053,POINT (-5886018.07569434 -1246285.197656648)
393,80,-52.875,-11.125,10,1,48.93212705188327,POINT (-5886018.07569434 -1246285.197656648)
394,80,-52.875,-11.125,10,2,57.24990018208822,POINT (-5886018.07569434 -1246285.197656648)
395,80,-52.875,-11.125,10,3,78.05850564108954,POINT (-5886018.07569434 -1246285.197656648)
396,81,-52.625,-11.125,9,1,14.623120307922363,POINT (-5858188.202996022 -1246285.197656648)
397,81,-52.625,-11.125,9,2,26.716541820102268,POINT (-5858188.202996022 -1246285.197656648)
398,81,-52.625,-11.125,9,3,35.1599432097541,POINT (-5858188.202996022 -1246285.197656648)
399,81,-52.625,-11.125,10,1,47.622624238332115,POINT (-5858188.202996022 -1246285.197656648)
400,81,-52.625,-11.125,10,2,53.67534436119927,POINT (-5858188.202996022 -1246285.197656648)
401,81,-52.625,-11.125,10,3,79.96487172444661,POINT (-5858188.202996022 -1246285.197656648)
402,82,-52.375,-11.125,9,1,13.286421140034994,POINT (-5830358.330297703 -1246285.197656648)
403,82,-52.375,-11.125,9,2,23.260274569193523,POINT (-5830358.330297703 -1246285.197656648)
404,82,-52.375,-11.125,9,3,34.0598044262992,POINT (-5830358.330297703 -1246285.197656648)
405,82,-52.375,-11.125,10,1,43.887278662787544,POINT (-5830358.330297703 -1246285.197656648)
406,82,-52.375,-11.125,10,2,51.062483893500435,POINT (-5830358.330297703 -1246285.197656648)
407,82,-52.375,-11.125,10,3,77.52843030293782,POINT (-5830358.330297703 -1246285.197656648)
408,83,-52.125,-11.125,9,1,12.669501622517904,POINT (-5802528.457599385 -1246285.197656648)
409,83,-52.125,-11.125,9,2,21.658371607462566,POINT (-5802528.457599385 -1246285.197656648)
410,83,-52.125,-11.125,9,3,33.758879555596245,POINT (-5802528.457599385 -1246285.197656648)
411,83,-52.125,-11.125,10,1,42.837127049764,POINT (-5802528.457599385 -1246285.197656648)
412,83,-52.125,-11.125,10,2,50.73498879538642,POINT (-5802528.457599385 -1246285.197656648)
413,83,-52.125,-11.125,10,3,78.60227680206299,POINT (-5802528.457599385 -1246285.197656648)
414,84,-51.875,-11.125,9,1,11.586964925130209,POINT (-5774698.584901066 -1246285.197656648)
415,84,-51.875,-11.125,9,2,19.751448525322807,POINT (-5774698.584901066 -1246285.197656648)
416,84,-51.875,-11.125,9,3,31.768085373772514,POINT (-5774698.584901066 -1246285.197656648)
417,84,-51.875,-11.125,10,1,42.6203433142768,POINT (-5774698.584901066 -1246285.197656648)
418,84,-51.875,-11.125,10,2,50.9605581495497,POINT (-5774698.584901066 -1246285.197656648)
419,84,-51.875,-11.125,10,3,79.41966501871745,POINT (-5774698.584901066 -1246285.197656648)
420,85,-51.625,-11.125,9,1,9.99118545320299,POINT (-5746868.712202748 -1246285.197656648)
421,85,-51.625,-11.125,9,2,17.302244875166153,POINT (-5746868.712202748 -1246285.197656648)
422,85,-51.625,-11.125,9,3,30.362093369166057,POINT (-5746868.712202748 -1246285.197656648)
423,85,-51.625,-11.125,10,1,40.37528891033597,POINT (-5746868.712202748 -1246285.197656648)
424,85,-51.625,-11.125,10,2,48.98780534002516,POINT (-5746868.712202748 -1246285.197656648)
425,85,-51.625,-11.125,10,3,78.90984831915961,POINT (-5746868.712202748 -1246285.197656648)
426,86,-51.375,-11.125,9,1,9.539609697129992,POINT (-5719038.83950443 -1246285.197656648)
427,86,-51.375,-11.125,9,2,15.526715596516928,POINT (-5719038.83950443 -1246285.197656648)
428,86,-51.375,-11.125,9,3,28.70788468254937,POINT (-5719038.83950443 -1246285.197656648)
429,86,-51.375,-11.125,10,1,37.80761506822374,POINT (-5719038.83950443 -1246285.197656648)
430,86,-51.375,-11.125,10,2,48.011758380466034,POINT (-5719038.83950443 -1246285.197656648)
431,86,-51.375,-11.125,10,3,77.56385509173076,POINT (-5719038.83950443 -1246285.197656648)
432,87,-51.125,-11.125,9,1,8.545966996086968,POINT (-5691208.966806111 -1246285.197656648)
433,87,-51.125,-11.125,9,2,13.921138326327005,POINT (-5691208.966806111 -1246285.197656648)
434,87,-51.125,-11.125,9,3,26.153595394558376,POINT (-5691208.966806111 -1246285.197656648)
435,87,-51.125,-11.125,10,1,36.51080354054769,POINT (-5691208.966806111 -1246285.197656648)
436,87,-51.125,-11.125,10,2,47.12340778774686,POINT (-5691208.966806111 -1246285.197656648)
437,87,-51.125,-11.125,10,3,76.44160334269206,POINT (-5691208.966806111 -1246285.197656648)
438,88,-58.375,-7.875,9,1,26.99115965101454,POINT (-6498275.275057344 -879414.2072462086)
439,88,-58.375,-7.875,9,2,31.414803398980034,POINT (-6498275.275057344 -879414.2072462086)
440,88,-58.375,-7.875,9,3,44.28063021765815,POINT (-6498275.275057344 -879414.2072462086)
441,88,-58.375,-7.875,10,1,49.41106912824843,POINT (-6498275.275057344 -879414.2072462086)
442,88,-58.375,-7.875,10,2,54.82592402564155,POINT (-6498275.275057344 -879414.2072462086)
443,88,-58.375,-7.875,10,3,68.20390531751845,POINT (-6498275.275057344 -879414.2072462086)
444,88,-50.875,-11.125,9,1,7.946861743927002,POINT (-5663379.094107794 -1246285.197656648)
445,88,-50.875,-11.125,9,2,13.342086368136936,POINT (-5663379.094107794 -1246285.197656648)
446,88,-50.875,-11.125,9,3,24.92049577501085,POINT (-5663379.094107794 -1246285.197656648)
447,88,-50.875,-11.125,10,1,34.87602286868625,POINT (-5663379.094107794 -1246285.197656648)
448,88,-50.875,-11.125,10,2,47.02001064353519,POINT (-5663379.094107794 -1246285.197656648)
449,88,-50.875,-11.125,10,3,72.26453442043729,POINT (-5663379.094107794 -1246285.197656648)
450,89,-58.125,-7.875,9,1,25.71237489912245,POINT (-6470445.402359026 -879414.2072462086)
451,89,-58.125,-7.875,9,2,30.38939354154799,POINT (-6470445.402359026 -879414.2072462086)
452,89,-58.125,-7.875,9,3,44.19587365786234,POINT (-6470445.402359026 -879414.2072462086)
453,89,-58.125,-7.875,10,1,48.81706555684408,POINT (-6470445.402359026 -879414.2072462086)
454,89,-58.125,-7.875,10,2,54.19480821821425,POINT (-6470445.402359026 -879414.2072462086)
455,89,-58.125,-7.875,10,3,68.57092592451308,POINT (-6470445.402359026 -879414.2072462086)
456,89,-50.625,-11.125,9,1,8.048418839772543,POINT (-5635549.221409474 -1246285.197656648)
457,89,-50.625,-11.125,9,2,12.408348931206596,POINT (-5635549.221409474 -1246285.197656648)
458,89,-50.625,-11.125,9,3,23.493954711490208,POINT (-5635549.221409474 -1246285.197656648)
459,89,-50.625,-11.125,10,1,34.63906383514404,POINT (-5635549.221409474 -1246285.197656648)
460,89,-50.625,-11.125,10,2,45.29158698187934,POINT (-5635549.221409474 -1246285.197656648)
461,89,-50.625,-11.125,10,3,71.74954096476237,POINT (-5635549.221409474 -1246285.197656648)
462,90,-57.875,-7.875,9,1,24.611093216472202,POINT (-6442615.529660708 -879414.2072462086)
463,90,-57.875,-7.875,9,2,30.51963006125556,POINT (-6442615.529660708 -879414.2072462086)
464,90,-57.875,-7.875,9,3,44.40621052847968,POINT (-6442615.529660708 -879414.2072462086)
465,90,-57.875,-7.875,10,1,48.595467726389565,POINT (-6442615.529660708 -879414.2072462086)
466,90,-57.875,-7.875,10,2,55.31854544745551,POINT (-6442615.529660708 -879414.2072462086)
467,90,-57.875,-7.875,10,3,69.09108988444011,POINT (-6442615.529660708 -879414.2072462086)
468,93,-53.375,-11.375,9,1,13.174534267849392,POINT (-5941677.821090977 -1274660.314084394)
469,93,-53.375,-11.375,9,2,24.601591957939995,POINT (-5941677.821090977 -1274660.314084394)
470,93,-53.375,-11.375,9,3,35.44708167182075,POINT (-5941677.821090977 -1274660.314084394)
471,93,-53.375,-11.375,10,1,44.50293731689453,POINT (-5941677.821090977 -1274660.314084394)
472,93,-53.375,-11.375,10,2,56.7152951558431,POINT (-5941677.821090977 -1274660.314084394)
473,93,-53.375,-11.375,10,3,75.94997660319011,POINT (-5941677.821090977 -1274660.314084394)
474,94,-53.125,-11.375,9,1,14.22378526793586,POINT (-5913847.948392658 -1274660.314084394)
475,94,-53.125,-11.375,9,2,26.599483331044514,POINT (-5913847.948392658 -1274660.314084394)
476,94,-53.125,-11.375,9,3,35.91517469618056,POINT (-5913847.948392658 -1274660.314084394)
477,94,-53.125,-11.375,10,1,47.07492181989882,POINT (-5913847.948392658 -1274660.314084394)
478,94,-53.125,-11.375,10,2,56.78875924481286,POINT (-5913847.948392658 -1274660.314084394)
479,94,-53.125,-11.375,10,3,76.40022828843858,POINT (-5913847.948392658 -1274660.314084394)
480,95,-52.875,-11.375,9,1,13.687199857499865,POINT (-5886018.07569434 -1274660.314084394)
481,95,-52.875,-11.375,9,2,24.948922952016193,POINT (-5886018.07569434 -1274660.314084394)
482,95,-52.875,-11.375,9,3,34.497803343666924,POINT (-5886018.07569434 -1274660.314084394)
483,95,-52.875,-11.375,10,1,45.97783872816298,POINT (-5886018.07569434 -1274660.314084394)
484,95,-52.875,-11.375,10,2,54.801666047838,POINT (-5886018.07569434 -1274660.314084394)
485,95,-52.875,-11.375,10,3,76.51180203755696,POINT (-5886018.07569434 -1274660.314084394)
486,96,-52.625,-11.375,9,1,12.506695959303114,POINT (-5858188.202996022 -1274660.314084394)
487,96,-52.625,-11.375,9,2,22.77697139316135,POINT (-5858188.202996022 -1274660.314084394)
488,96,-52.625,-11.375,9,3,33.05898200141059,POINT (-5858188.202996022 -1274660.314084394)
489,96,-52.625,-11.375,10,1,42.16267172495524,POINT (-5858188.202996022 -1274660.314084394)
490,96,-52.625,-11.375,10,2,50.09128422207303,POINT (-5858188.202996022 -1274660.314084394)
491,96,-52.625,-11.375,10,3,75.69624869028728,POINT (-5858188.202996022 -1274660.314084394)
492,97,-52.375,-11.375,9,1,13.4959012137519,POINT (-5830358.330297703 -1274660.314084394)
493,97,-52.375,-11.375,9,2,22.16548098458184,POINT (-5830358.330297703 -1274660.314084394)
494,97,-52.375,-11.375,9,3,34.783951653374565,POINT (-5830358.330297703 -1274660.314084394)
